2459853.638888889, A.D. 2022-Oct-01 03:20:00.0000,  5.711664718088201E+03,  3.283839190582703E+03, -3.985711900084208E+03, -5.146265361770062E+00,  7.090829908645251E+00,  1.211392144990119E+00,  2.568500130690013E-02,  7.700169675528800E+03, -1.420339771432478E+00,
2459853.645833333, A.D. 2022-Oct-01 03:30:00.0000,  1.861036200597877E+03,  6.758502505335083E+03, -2.646379073734375E+03, -7.356853789539701E+00,  4.124868886852551E+00,  3.156206886744814E+00,  2.499375400074930E-02,  7.492938946531967E+03,  7.786057867687645E-01,
2459853.652777778, A.D. 2022-Oct-01 03:40:00.0000, -2.623008988106370E+03,  8.092452444641086E+03, -4.441270536101674E+02, -7.239052069362845E+00,  4.515190005548937E-01,  3.959454097210131E+00,  2.841472975588778E-02,  8.518521676923334E+03,  2.451539691167991E+00,
2459853.659722222, A.D. 2022-Oct-01 03:50:00.0000, -6.585943968869831E+03,  7.575917928861485E+03,  1.903689316949642E+03, -5.897669895317202E+00, -1.931478609496334E+00,  3.769594312773105E+00,  3.408124497633534E-02,  1.021730020315572E+04,  3.071764149919018E+00,
2459853.666666667, A.D. 2022-Oct-01 04:00:00.0000, -9.692101561403420E+03,  6.009903429607079E+03,  4.018705883468575E+03, -4.485192279739062E+00, -3.141715534628298E+00,  3.262300862392839E+00,  4.033309521325328E-02,  1.209155775272924E+04,  3.117857977569054E+00,
2459853.673611111, A.D. 2022-Oct-01 04:10:00.0000, -1.201480075056578E+04,  3.934889085642306E+03,  5.814046782549135E+03, -3.298136408382444E+00, -3.698084200581274E+00,  2.726974811562998E+00,  4.641720622338556E-02,  1.391552834720165E+04,  2.941293980672989E+00,
2459853.680555556, A.D. 2022-Oct-01 04:20:00.0000, -1.369558244170745E+04,  1.639404794104832E+03,  7.300868830532901E+03, -2.338533947119083E+00, -3.912162716328935E+00,  2.238470076480126E+00,  5.205730326729641E-02,  1.560638690335422E+04,  2.688434089345167E+00,
2459853.687500000, A.D. 2022-Oct-01 04:30:00.0000, -1.485688638040080E+04, -7.235533011662187E+02,  8.511720258556761E+03, -1.558435687213980E+00, -3.940523767561776E+00,  1.806889465191806E+00,  5.716513830359935E-02,  1.713767732394600E+04,  2.414820736790499E+00,
2459853.694444444, A.D. 2022-Oct-01 04:40:00.0000, -1.559268191598490E+04, -3.068871388519809E+03,  9.479244780924473E+03, -9.138716699300315E-01, -3.862302250835441E+00,  1.426253331704664E+00,  6.172340019362791E-02,  1.850420986016539E+04,  2.141265359770239E+00,
2459853.701388889, A.D. 2022-Oct-01 04:50:00.0000, -1.597388560099388E+04, -5.346366419635618E+03,  1.023141530906180E+04, -3.719390322921707E-01, -3.719202701461743E+00,  1.087945016970387E+00,  6.574094869436126E-02,  1.970864060033445E+04,  1.875154661083719E+00,
2459853.708333333, A.D. 2022-Oct-01 05:00:00.0000, -1.605459689659780E+04, -7.524628278336528E+03,  1.079120731828084E+04,  9.097543330777839E-02, -3.534145977207391E+00,  7.841229961748059E-01,  6.923526521380240E-02,  2.075621033872772E+04,  1.618512922982230E+00,
2459853.715277778, A.D. 2022-Oct-01 05:10:00.0000, -1.587687442453657E+04, -9.582722671421438E+03,  1.117731545107095E+04,  4.917917915823192E-01, -3.320122341304918E+00,  5.083564275116068E-01,  7.222537701355598E-02,  2.165262330487064E+04,  1.371185137606088E+00,
2459853.722222222, A.D. 2022-Oct-01 05:20:00.0000, -1.547411147368629E+04, -1.150569728160017E+04,  1.140498471204570E+04,  8.427554676503473E-01, -3.084584013034104E+00,  2.555303520316520E-01,  7.472899429240563E-02,  2.240318888278825E+04,  1.132147647963841E+00,
2459853.729166667, A.D. 2022-Oct-01 05:30:00.0000, -1.487339503159204E+04, -1.328201447941577E+04,  1.148672731650826E+04,  1.152831117708799E+00, -2.831726390896744E+00,  2.160237149064592E-02,  7.676140382211179E-02,  2.301248993136148E+04,  9.000616152237948E-01,
2459853.736111111, A.D. 2022-Oct-01 05:40:00.0000, -1.409717543988579E+04, -1.490200301377563E+04,  1.143289382685795E+04,  1.428635245217877E+00, -2.563719654857897E+00, -1.966298515506958E-01,  7.833510502765720E-02,  2.348427368392951E+04,  6.735055266614930E-01,
2459853.743055556, A.D. 2022-Oct-01 05:50:00.0000, -1.316447692393065E+04, -1.635686712345315E+04,  1.125211852180562E+04,  1.675054909582962E+00, -2.281391264609257E+00, -4.017146518283958E-01,  7.945975135855371E-02,  2.382143417184965E+04,  4.510665107929325E-01,
2459853.750000000, A.D. 2022-Oct-01 06:00:00.0000, -1.209180451795003E+04, -1.763800584361734E+04,  1.095166776709811E+04,  1.895654635909622E+00, -1.984605522360973E+00, -5.956851049439013E-01,  8.014220235935310E-02,  2.402602783484386E+04,  2.313679641416576E-01,
2459853.756944444, A.D. 2022-Oct-01 06:10:00.0000, -1.089385340901226E+04, -1.873650242717879E+04,  1.053771774896796E+04,  2.092936453966181E+00, -1.672465495228319E+00, -7.801572883553158E-01,  8.038659816445287E-02,  2.409929585397962E+04,  1.306816532119226E-02,
2459853.763888889, A.D. 2022-Oct-01 06:20:00.0000, -9.584096137507640E+03, -1.964269884497662E+04,  1.001558379871691E+04,  2.268491699426243E+00, -1.343402084358499E+00, -9.563944334945540E-01,  8.019441640641967E-02,  2.404168121235608E+04, -2.051540619558472E-01,
2459853.770833333, A.D. 2022-Oct-01 06:30:00.0000, -8.175305840667028E+03, -2.034579859388600E+04,  9.389920547333792E+03,  2.423064376657900E+00, -9.951828047457894E-01, -1.125340385664809E+00,  7.956449439073052E-02,  2.385283534292431E+04, -4.246187132822397E-01,
2459853.777777778, A.D. 2022-Oct-01 06:40:00.0000, -6.680066503530844E+03, -2.083345452166112E+04,  8.664911288432930E+03,  2.556530665101599E+00, -6.248541363538047E-01, -1.287621665280055E+00,  7.849301149656163E-02,  2.353161285237647E+04, -6.466642225917369E-01,
2459853.784722222, A.D. 2022-Oct-01 06:50:00.0000, -5.111322920801922E+03, -2.109130278848932E+04,  7.844466950561394E+03,  2.667783868357247E+00, -2.286189610986669E-01, -1.443511761156985E+00,  7.697343570823197E-02,  2.307605549167583E+04, -8.726627223081952E-01,
2459853.791666667, A.D. 2022-Oct-01 07:00:00.0000, -3.483035046857421E+03, -2.110240203757258E+04,  6.932461318349728E+03,  2.754494433622035E+00,  1.983589942704809E-01, -1.592842509878978E+00,  7.499644958196139E-02,  2.248336996144927E+04, -1.104023597088137E+00,
2459853.798611111, A.D. 2022-Oct-01 07:10:00.0000, -1.811028066708703E+03, -2.084652944361676E+04,  5.933042351315071E+03,  2.812683986747633E+00,  6.622401467841649E-01, -1.734832166074295E+00,  7.254989195765513E-02,  2.174991043761986E+04, -1.342170633710447E+00,
2459853.805555556, A.D. 2022-Oct-01 07:20:00.0000, -1.141807122053178E+02, -2.029927341716617E+04,  4.851085360712234E+03,  2.835998491050540E+00,  1.170906060731740E+00, -1.867771002187052E+00,  6.961879573383500E-02,  2.087118989604631E+04, -1.588461191294351E+00,
2459853.812500000, A.D. 2022-Oct-01 07:30:00.0000,  1.583809568356464E+03, -1.943084934253728E+04,  3.692904535090664E+03,  2.814464168737065E+00,  1.734487868929102E+00, -1.988447579024172E+00,  6.618569857215566E-02,  1.984197325939364E+04, -1.843977098014911E+00,
2459853.819444444, A.D. 2022-Oct-01 07:40:00.0000,  3.251662820627485E+03, -1.820456176107203E+04,  2.467441318601830E+03,  2.732308834338203E+00,  2.366006576567997E+00, -2.091076850295627E+00,  6.223162271551232E-02,  1.865657113921207E+04, -2.109025014636109E+00,
2459853.826388889, A.D. 2022-Oct-01 07:50:00.0000,  4.845973037691255E+03, -1.657488728842048E+04,  1.188361640233797E+03,  2.564018305626777E+00,  3.081939754304123E+00, -2.165220376331299E+00,  5.773863900143846E-02,  1.730960850781590E+04, -2.381954814249355E+00,
2459853.833333333, A.D. 2022-Oct-01 08:00:00.0000,  6.303378092034445E+03, -1.448540973905486E+04, -1.220385932071067E+02,  2.266934911201393E+00,  3.901917018171209E+00, -2.191560544589877E+00,  5.269621928875334E-02,  1.579792910788238E+04, -2.656301573978978E+00,
2459853.840277778, A.D. 2022-Oct-01 08:10:00.0000,  7.526457996298280E+03, -1.186784454949677E+04, -1.425154715522673E+03,  1.766979889600730E+00,  4.844529186352106E+00, -2.132899993970638E+00,  4.711696102992598E-02,  1.412530956065172E+04, -2.913586192138560E+00,
2459853.847222222, A.D. 2022-Oct-01 08:20:00.0000,  8.357569927243543E+03, -8.647130734281149E+03, -2.650202318977062E+03,  9.315715121102788E-01,  5.908068079623245E+00, -1.914424841081093E+00,  4.107654831183573E-02,  1.231443938456098E+04, -3.104367861961617E+00,
2459853.854166667, A.D. 2022-Oct-01 08:30:00.0000,  8.531697238560400E+03, -4.771342706774527E+03, -3.660738806617888E+03, -4.715180370565538E-01,  6.995465668384508E+00, -1.382935288917252E+00,  3.481817660087613E-02,  1.043822674625474E+04, -3.098040418066899E+00,
2459853.861111111, A.D. 2022-Oct-01 08:40:00.0000,  7.614524364306817E+03, -3.310332916340058E+02, -4.191861015023623E+03, -2.750561894996252E+00,  7.662403443867366E+00, -2.608017351315581E-01,  2.901475853490493E-02,  8.698405779455627E+03, -2.573745941533511E+00,
2459853.868055556, A.D. 2022-Oct-01 08:50:00.0000,  5.078878679355684E+03,  4.097749264619072E+03, -3.812381499855658E+03, -5.716841429020450E+00,  6.696210615950045E+00,  1.631351003679706E+00,  2.521021080165673E-02,  7.557831062926821E+03, -1.034037972137280E+00,
2459853.875000000, A.D. 2022-Oct-01 09:00:00.0000,  9.911613460036162E+02,  7.198688460008585E+03, -2.249876432845314E+03, -7.515848131411150E+00,  3.358477240765079E+00,  3.425948766033721E+00,  2.537400395481381E-02,  7.606935014915352E+03,  1.185661741488456E+00,
2459853.881944444, A.D. 2022-Oct-01 09:10:00.0000, -3.458789634783020E+03,  8.106564968588407E+03,  3.181868465016623E+01, -7.024638805800408E+00, -1.410260305336537E-01,  3.973013178606664E+00,  2.939921112942491E-02,  8.813661767751249E+03,  2.641345660601019E+00,
2459853.888888889, A.D. 2022-Oct-01 09:20:00.0000, -7.261599354264101E+03,  7.320378247483484E+03,  2.349075096356976E+03, -5.611597162378108E+00, -2.252727671951861E+00,  3.676537219943778E+00,  3.527539533568169E-02,  1.057529747460575E+04,  3.110533182318864E+00,
2459853.895833333, A.D. 2022-Oct-01 09:30:00.0000, -1.020462222849679E+04,  5.615816505894959E+03,  4.400047135916927E+03, -4.233537814224964E+00, -3.299206104400333E+00,  3.149348591745894E+00,  4.153269822497931E-02,  1.245118968823878E+04,  3.094579811461112E+00,
2459853.902777778, A.D. 2022-Oct-01 09:40:00.0000, -1.239039047501382E+04,  3.474994167369221E+03,  6.128779229403270E+03, -3.092624098735062E+00, -3.768978311185199E+00,  2.619683717383768E+00,  4.754421115627599E-02,  1.425339592621100E+04,  2.895948859896422E+00,
2459853.909722222, A.D. 2022-Oct-01 09:50:00.0000, -1.395980633698480E+04,  1.152392895413862E+03,  7.554423219637963E+03, -2.171220861287992E+00, -3.936112769353607E+00,  2.142052405261635E+00,  5.308528872641247E-02,  1.591456919093088E+04,  2.636316715337147E+00,
2459853.916666667, A.D. 2022-Oct-01 10:00:00.0000, -1.502986632215757E+04, -1.216159682065296E+03,  8.710655152920701E+03, -1.420258439232505E+00, -3.937480604819594E+00,  1.721091988142326E+00,  5.808723877536343E-02,  1.741411609089912E+04,  2.361689690453615E+00,
2459853.923611111, A.D. 2022-Oct-01 10:10:00.0000, -1.568967102714860E+04, -3.554326205447166E+03,  9.629509589601983E+03, -7.977647807705125E-01, -3.842706023558168E+00,  1.349620572663399E+00,  6.254006258580891E-02,  1.874903908607349E+04,  2.089231440270406E+00,
2459853.930555556, A.D. 2022-Oct-01 10:20:00.0000, -1.600650695158493E+04, -5.816615163847266E+03,  1.033804749276874E+04, -2.727897134814061E-01, -3.688777188378945E+00,  1.018970316440454E+00,  6.645518557629536E-02,  1.992276343076373E+04,  1.824885961557047E+00,
2459853.937500000, A.D. 2022-Oct-01 10:30:00.0000, -1.603186703183166E+04, -7.974237070033420E+03,  1.085840339781412E+04,  1.768258546838297E-01, -3.496154031468675E+00,  7.215207067391763E-01,  6.985075406684763E-02,  2.094072925485374E+04,  1.570092186557077E+00,
2459853.944444444, A.D. 2022-Oct-01 10:40:00.0000, -1.580593977290014E+04, -1.000777092641973E+04,  1.120857694587340E+04,  5.669797380306836E-01, -3.276471206207764E+00,  4.510894710120507E-01,  7.274568788335990E-02,  2.180860857945328E+04,  1.324458487438531E+00,
2459853.951388889, A.D. 2022-Oct-01 10:50:00.0000, -1.536076381735828E+04, -1.190315269804795E+04,  1.140325798470892E+04,  9.092017622674740E-01, -3.036393203628694E+00,  2.027764835139314E-01,  7.515728350594113E-02,  2.253158675884895E+04,  1.086871121791480E+00,
2459853.958333333, A.D. 2022-Oct-01 11:00:00.0000, -1.472243462929326E+04, -1.364936079680867E+04,  1.145451955700577E+04,  1.211947819054380E+00, -2.779632214104929E+00, -2.728788641023683E-02,  7.710030469043368E-02,  2.311408985569404E+04,  8.559632210298066E-01,
2459853.965277778, A.D. 2022-Oct-01 11:10:00.0000, -1.391267218928444E+04, -1.523700549415692E+04,  1.137236531890416E+04,  1.481463237559383E+00, -2.508043966935386E+00, -2.421694984092475E-01,  7.858670103771817E-02,  2.355970027020868E+04,  6.303105363744343E-01,
2459853.972222222, A.D. 2022-Oct-01 11:20:00.0000, -1.294996390257846E+04, -1.665741506297065E+04,  1.116515566754643E+04,  1.722354779007603E+00, -2.222236533809637E+00, -4.443081723508370E-01,  7.962558134791591E-02,  2.387114875197066E+04,  4.085062804829281E-01,
2459853.979166667, A.D. 2022-Oct-01 11:30:00.0000, -1.185042717506360E+04, -1.790199834329772E+04,  1.083994173796106E+04,  1.937965544474045E+00, -1.921907580984332E+00, -6.356486815558610E-01,  8.022327485822477E-02,  2.405033275855680E+04,  1.891812537472944E-01,
2459853.986111111, A.D. 2022-Oct-01 11:40:00.0000, -1.062849066882283E+04, -1.896175744322425E+04,  1.040273307745372E+04,  2.130612020404469E+00, -1.606020265139859E+00, -8.177323324240163E-01,  8.038340451599338E-02,  2.409833842225796E+04, -2.900093907018738E-02,
2459853.993055556, A.D. 2022-Oct-01 11:50:00.0000, -9.297465543213828E+03, -1.982687271135350E+04,  9.858720668373542E+03,  2.301717874073085E+00, -1.272874702105567E+00, -9.917551653088025E-01,  8.010693805357018E-02,  2.401545586193354E+04, -2.473596632349180E-01,
2459854.000000000, A.D. 2022-Oct-01 12:00:00.0000, -7.870062826774272E+03, -2.048630683177193E+04,  9.212474286838949E+03,  2.451861229163027E+00, -9.201031785607821E-01, -1.158595539327191E+00,  7.939220259759631E-02,  2.380118356276738E+04, -4.672169965301204E-01,
2459854.006944444, A.D. 2022-Oct-01 12:10:00.0000, -6.358907573306681E+03, -2.092738629666583E+04,  8.468132790724090E+03,  2.580737190530256E+00, -5.446002391222844E-01, -1.318809476384571E+00,  7.823485956525184E-02,  2.345422085035166E+04, -6.899169048992586E-01,
2459854.013888889, A.D. 2022-Oct-01 12:20:00.0000, -4.777103986507500E+03, -2.113532154787017E+04,  7.629608625376742E+03,  2.687021620364947E+00, -1.423872049137967E-01, -1.472586018295955E+00,  7.662784558294344E-02,  2.297245017855505E+04, -9.168389595979286E-01,
2459854.020833333, A.D. 2022-Oct-01 12:30:00.0000, -3.138920038974343E+03, -2.109262397168738E+04,  6.700835144531117E+03,  2.768100986100050E+00,  2.915985706020633E-01, -1.619645148450682E+00,  7.456129774936417E-02,  2.235291472395176E+04, -1.149398282293919E+00,
2459854.027777778, A.D. 2022-Oct-01 12:40:00.0000, -1.460690518281482E+03, -2.077836964475307E+04,  5.686100435969066E+03,  2.819599136590501E+00,  7.638074399244373E-01, -1.759043679173533E+00,  7.202250565556058E-02,  2.159180400179941E+04, -1.389014742671466E+00,
2459854.034722222, A.D. 2022-Oct-01 12:50:00.0000,  2.379047393322242E+02, -2.016724731427173E+04,  4.590540821579583E+03,  2.834571291832393E+00,  1.282496998724994E+00, -1.888821750943247E+00,  6.899598364679053E-02,  2.068447552959914E+04, -1.637014654431744E+00,
2459854.041666667, A.D. 2022-Oct-01 13:00:00.0000,  1.931922019410799E+03, -1.922831553902800E+04,  3.420925102753816E+03,  2.802120150084875E+00,  1.858282955248715E+00, -2.005356230031550E+00,  6.546386960564403E-02,  1.962557437926751E+04, -1.894382612918073E+00,
2459854.048611111, A.D. 2022-Oct-01 13:10:00.0000,  3.588120783693107E+03, -1.792339675340992E+04,  2.186977811687982E+03,  2.704958664375807E+00,  2.504783466929299E+00, -2.102145707120001E+00,  6.140711461562302E-02,  1.840938982930535E+04, -2.161171871734203E+00,
2459854.055555556, A.D. 2022-Oct-01 13:20:00.0000,  5.159932395813387E+03, -1.620510988375880E+04,  9.037369450187307E+02,  2.514968332058698E+00,  3.239103240143684E+00, -2.167434701731480E+00,  5.680854387859759E-02,  1.703077300476563E+04, -2.435106625201259E+00,
2459854.062500000, A.D. 2022-Oct-01 13:30:00.0000,  6.578713798384676E+03, -1.401488304394055E+04, -4.040127824138290E+02,  2.184809977061837E+00,  4.081116566859235E+00, -2.179344635227949E+00,  5.166041532268915E-02,  1.548740289088984E+04, -2.708178319880216E+00,
2459854.069444444, A.D. 2022-Oct-01 13:40:00.0000,  7.737880771782501E+03, -1.128259003687811E+04, -1.692940328872035E+03,  1.631711223465723E+00,  5.047654659755371E+00, -2.095428222935159E+00,  4.598319687242622E-02,  1.378541561708257E+04, -2.957995425049534E+00,
2459854.076388889, A.D. 2022-Oct-01 13:50:00.0000,  8.463432594253700E+03, -7.934280851685972E+03, -2.882857575862247E+03,  7.072315693320695E-01,  6.127178588331357E+00, -1.829799941435731E+00,  3.987359001229284E-02,  1.195380155906952E+04, -3.124871717555505E+00,
2459854.083333333, A.D. 2022-Oct-01 14:00:00.0000,  8.462092599798420E+03, -3.932114266223653E+03, -3.818350392759378E+03, -8.432433763928995E-01,  7.183228589890962E+00, -1.207852363836373E+00,  3.363019832795060E-02,  1.008207981976380E+04, -3.051838127971708E+00,
2459854.090277778, A.D. 2022-Oct-01 14:10:00.0000,  7.264853513364794E+03,  5.739252041342916E+02, -4.201716190589504E+03, -3.308923701876157E+00,  7.649423089360321E+00,  6.492578750489475E-02,  2.805944373923983E-02,  8.412009608699418E+03, -2.368215198530485E+00,
2459854.097222222, A.D. 2022-Oct-01 14:20:00.0000,  4.381446758153776E+03,  4.858607225067553E+03, -3.588935752667779E+03, -6.241657795464675E+00,  6.195445853105954E+00,  2.048182805938348E+00,  2.489103459604041E-02,  7.462144443709992E+03, -6.160494297500561E-01,
2459854.104166667, A.D. 2022-Oct-01 14:30:00.0000,  1.080367687748763E+02,  7.547899337532581E+03, -1.824797761034281E+03, -7.576749589351786E+00,  2.590578399423237E+00,  3.638316527394884E+00,  2.590492850139661E-02,  7.766102189747945E+03,  1.557495033251847E+00,
2459854.111111111, A.D. 2022-Oct-01 14:40:00.0000, -4.267892288758923E+03,  8.053460381108995E+03,  5.071083154427502E+02, -6.778182020048516E+00, -6.752647300128345E-01,  3.953460763038131E+00,  3.044954007940293E-02,  9.128542465373719E+03,  2.792906529127959E+00,
2459854.118055556, A.D. 2022-Oct-01 14:50:00.0000, -7.904079712579582E+03,  7.028299809252125E+03,  2.782396982483801E+03, -5.328289332359909E+00, -2.533527901516338E+00,  3.575038518470925E+00,  3.648117895360423E-02,  1.093678230923888E+04,  3.132183247792812E+00,
2459854.125000000, A.D. 2022-Oct-01 15:00:00.0000, -1.068816985603517E+04,  5.203377477792732E+03,  4.767257227391021E+03, -3.990817592418110E+00, -3.434894806005711E+00,  3.036233823610917E+00,  4.272210663859724E-02,  1.280776536012319E+04,  3.065014743472890E+00,
2459854.131944444, A.D. 2022-Oct-01 15:10:00.0000, -1.274221564047003E+04,  3.006482761681288E+03,  6.430044049118586E+03, -2.895145566026178E+00, -3.828078060921086E+00,  2.514264422056820E+00,  4.865332372502078E-02,  1.458589950939370E+04,  2.848528427782289E+00,
2459854.138888889, A.D. 2022-Oct-01 15:20:00.0000, -1.420454274552434E+04,  6.621642474665514E+02,  7.795748477256595E+03, -2.010143595784229E+00, -3.953296606001005E+00,  2.047761800543439E+00,  5.409307129962568E-02,  1.621669480568404E+04,  2.583712365513543E+00,
2459854.145833333, A.D. 2022-Oct-01 15:30:00.0000, -1.518662822463272E+04, -1.708786524071376E+03,  8.898586903837640E+03, -1.286813385066329E+00, -3.930280309643767E+00,  1.637227983822563E+00,  5.898885353005345E-02,  1.768441339437670E+04,  2.308664759603963E+00,
2459854.152777778, A.D. 2022-Oct-01 15:40:00.0000, -1.577293166426167E+04, -4.037774064705763E+03,  9.769850149616137E+03, -6.852846456283964E-01, -3.820374892468444E+00,  1.274651733947860E+00,  6.333669546195218E-02,  1.898786361413609E+04,  2.037507523971428E+00,
2459854.159722222, A.D. 2022-Oct-01 15:50:00.0000, -1.602732514545773E+04, -6.283480450695407E+03,  1.043567771482393E+04, -1.764750824598648E-01, -3.656428109216026E+00,  9.514128281541977E-01,  6.715007683468045E-02,  2.013108658915772E+04,  1.774974021417151E+00,
2459854.166666667, A.D. 2022-Oct-01 16:00:00.0000, -1.599885502216445E+04, -8.419463599508368E+03,  1.091738466997627E+04,  2.604104572200427E-01, -3.456717732327792E+00,  6.601318127278715E-01,  7.044760111694484E-02,  2.111965949905244E+04,  1.522010944526404E+00,
2459854.173611111, A.D. 2022-Oct-01 16:10:00.0000, -1.572595229947456E+04, -1.042766355033838E+04,  1.123230125289922E+04,  6.403144825516278E-01, -3.231664314057720E+00,  3.948731834558205E-01,  7.324799689181748E-02,  2.195919703177432E+04,  1.278028867723075E+00,
2459854.180555556, A.D. 2022-Oct-01 16:20:00.0000, -1.523938008844023E+04, -1.229481500174171E+04,  1.139458481300653E+04,  9.740969648015043E-01, -2.987219820354935E+00,  1.509449310009363E-01,  7.556811531002548E-02,  2.265475103521998E+04,  1.041840448958540E+00,
